Journey Event ID,Journey ID,Event Time Stamp,Latitude,Longitude,Event Type ID,Event Description,Time Elapsed,Distance From Previous Position,Average Speed From Prev Point,Satellite Count,HDOP Value
8937782498,130441781,12 Feb 2022 18:50:21:000,51.59776,-0.2333593,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,162.0,35.8,14.0,0.699999988
8937782499,130441781,12 Feb 2022 18:50:30:000,51.59635,-0.2334333,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,157.0,38.66666667,13.0,0.699999988
8937782500,130441781,12 Feb 2022 18:50:40:000,51.59492,-0.2335143,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,159.0,34.7,14.0,0.699999988
8937782501,130441781,12 Feb 2022 18:51:03:000,51.59357,-0.2337763,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,151.0,13.69565217,14.0,0.699999988
8937782502,130441781,12 Feb 2022 18:51:22:000,51.59221,-0.2342727,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,155.0,18.05263158,13.0,0.699999988
8937782503,130441781,12 Feb 2022 18:51:34:000,51.59088,-0.2347677,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,152.0,28.16666667,12.0,0.800000012
8937782504,130441781,12 Feb 2022 18:51:45:000,51.58945,-0.2353012,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,163.0,32.27272727,13.0,0.699999988
8937782505,130441781,12 Feb 2022 18:51:56:000,51.58804,-0.2351638,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,161.0,32.0,14.0,0.699999988
8937782506,130441781,12 Feb 2022 18:52:10:000,51.58719,-0.2334128,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,157.0,24.14285714,14.0,0.699999988
8937782507,130441781,12 Feb 2022 18:53:03:000,51.58652,-0.2315695,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,53.0,151.0,5.641509434,14.0,0.699999988
8937782508,130441781,12 Feb 2022 18:54:25:000,51.58562,-0.2300593,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,82.0,151.0,3.804878049,13.0,0.699999988
8937782509,130441781,12 Feb 2022 18:54:41:000,51.58443,-0.2287587,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,160.0,22.0625,14.0,0.699999988
8970551481,130941609,20 Feb 2022 20:14:12:100,51.58151,-0.2118175,7,RTP_EVT_EXCESSIVE_ACCELERATION,19.0,,,,
8970551486,130941609,20 Feb 2022 20:14:16:000,51.58193,-0.211581,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,4.0,158.0,16.75,5.0,1.799999952
8970551491,130941609,20 Feb 2022 20:14:26:000,51.58327,-0.2112618,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,151.0,32.9,5.0,1.799999952
8970551496,130941609,20 Feb 2022 20:14:36:000,51.58466,-0.2106112,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,161.0,36.1,5.0,1.799999952
8970551501,130941609,20 Feb 2022 20:14:46:000,51.58601,-0.2099382,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,157.0,34.7,7.0,2.200000048
8970551506,130941609,20 Feb 2022 20:15:02:000,51.58688,-0.2111447,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,153.0,20.4375,8.0,1.100000024
8970551511,130941609,20 Feb 2022 20:15:23:000,51.58712,-0.2132465,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,150.0,16.0,7.0,1.100000024
8970551516,130941609,20 Feb 2022 20:15:38:000,51.58683,-0.215322,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,21.86666667,7.0,1.5
8970551521,130941609,20 Feb 2022 20:15:54:000,51.58541,-0.2150282,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,16.0,159.0,21.8125,8.0,1.100000024
8974862928,130995494,21 Feb 2022 17:49:27:500,51.5873,-0.2207655,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,30.0,151.0,10.63333333,11.0,1.100000024
8974862929,130995494,21 Feb 2022 17:51:20:500,51.58791,-0.221267,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,113.0,151.0,2.522123894,12.0,1.100000024
8974862930,130995494,21 Feb 2022 17:52:00:500,51.58831,-0.2193353,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,40.0,153.0,8.175,13.0,1.0
8974862931,130995494,21 Feb 2022 17:52:22:500,51.58948,-0.2191237,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,152.0,15.13636364,12.0,1.0
8974862932,130995494,21 Feb 2022 17:53:51:500,51.58922,-0.2203522,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,89.0,150.0,3.168539326,12.0,1.100000024
8974862933,130995494,21 Feb 2022 17:56:32:500,51.58973,-0.2218275,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,161.0,150.0,1.575,12.0,1.200000048
8974862934,130995494,21 Feb 2022 17:57:29:500,51.59002,-0.223916,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,57.0,151.0,5.245614035,12.0,1.100000024
8974862935,130995494,21 Feb 2022 18:05:01:500,51.59,-0.2243038,3,RTP_EVT_IDLE_START,452.0,,,,
8974862936,130995494,21 Feb 2022 18:06:52:500,51.59005,-0.2242843,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,111.0,150.0,0.130124777,11.0,1.0
8974862937,130995494,21 Feb 2022 18:08:38:500,51.59005,-0.2248042,4,RTP_EVT_IDLE_END,106.0,,,,
8974862938,130995494,21 Feb 2022 18:08:47:500,51.59,-0.2260443,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,154.0,2.217391304,13.0,0.899999976
8974862939,130995494,21 Feb 2022 18:09:09:500,51.58942,-0.2278712,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,22.0,159.0,17.68421053,13.0,1.100000024
8974862940,130995494,21 Feb 2022 18:09:43:500,51.58815,-0.2287188,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,34.0,156.0,9.441176471,13.0,0.899999976
8974862941,130995494,21 Feb 2022 18:10:15:500,51.58727,-0.2288687,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,32.0,156.0,9.90625,12.0,1.0
8974862942,130995494,21 Feb 2022 18:10:34:500,51.58727,-0.2266005,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,157.0,17.68421053,12.0,0.899999976
8974862943,130995494,21 Feb 2022 18:10:59:500,51.58651,-0.2255095,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,25.0,158.0,13.48,12.0,0.899999976
8974862944,130995494,21 Feb 2022 18:11:22:500,51.58584,-0.2268887,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,158.0,15.08695652,12.0,0.899999976
8974862945,130995494,21 Feb 2022 18:11:35:500,51.58571,-0.2290738,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,152.0,25.46153846,12.0,0.899999976
8974862946,130995494,21 Feb 2022 18:11:59:500,51.58493,-0.229294,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,151.0,13.625,12.0,0.899999976
8974862947,130995494,21 Feb 2022 18:12:11:500,51.58379,-0.2279502,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,157.0,28.91666667,12.0,0.899999976
8976371011,131035537,22 Feb 2022 12:36:12:500,51.58273,-0.2113413,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,165.0,28.15384615,12.0,0.800000012
8976371019,131035537,22 Feb 2022 12:36:22:500,51.58412,-0.2108478,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,159.0,35.1,11.0,0.800000012
8976371027,131035537,22 Feb 2022 12:36:32:500,51.58551,-0.2101138,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,163.0,36.3,11.0,0.800000012
8976371035,131035537,22 Feb 2022 12:36:47:500,51.58665,-0.2103823,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,156.0,22.53333333,11.0,1.0
8976371043,131035537,22 Feb 2022 12:37:00:500,51.5871,-0.2124207,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,151.0,25.0,12.0,0.800000012
8976371051,131035537,22 Feb 2022 12:37:21:500,51.58696,-0.2145558,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,150.0,15.14285714,11.0,0.800000012
8976371059,131035537,22 Feb 2022 12:43:13:500,51.5869,-0.216024,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,352.0,117.0,0.610795455,14.0,0.699999988
8976371067,131035537,22 Feb 2022 12:43:14:000,51.5869,-0.216024,2,RTP_EVT_JOURNEY_END,1.0,,,,
8976669559,131036434,22 Feb 2022 12:45:53:000,51.58697,-0.2164868,1,RTP_EVT_JOURNEY_START,,,,,
8976669583,131036434,22 Feb 2022 12:48:05:500,51.58755,-0.2209173,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,29.0,151.0,11.53571429,13.0,0.800000012
8976669591,131036434,22 Feb 2022 12:49:01:500,51.58877,-0.221438,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,56.0,150.0,5.089285714,14.0,0.899999976
8976669599,131036434,22 Feb 2022 12:49:57:500,51.58753,-0.2208728,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,56.0,153.0,5.781818182,14.0,0.899999976
8977495217,131079590,22 Feb 2022 22:24:34:000,51.58667,-0.2211682,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,52.0,157.0,15.22727273,13.0,0.800000012
8977495225,131079590,22 Feb 2022 22:24:48:000,51.58805,-0.2215768,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,157.0,24.42857143,13.0,0.899999976
8977495233,131079590,22 Feb 2022 22:25:11:000,51.58958,-0.221616,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,171.0,2.782608696,14.0,0.800000012
8977495241,131079590,22 Feb 2022 22:25:55:000,51.58963,-0.2198288,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,44.0,153.0,7.272727273,15.0,0.699999988
8977495249,131079590,22 Feb 2022 22:26:01:000,51.58981,-0.2191087,8,RTP_EVT_EXCESSIVE_DECELERATION,6.0,,,,
8977495257,131079590,22 Feb 2022 22:26:22:000,51.58985,-0.2177462,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,21.0,150.0,12.03703704,13.0,0.899999976
8977495265,131079590,22 Feb 2022 22:26:35:000,51.58992,-0.2155773,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,151.0,25.07692308,14.0,0.800000012
8977495273,131079590,22 Feb 2022 22:26:54:000,51.59061,-0.2139025,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,155.0,17.31578947,14.0,0.800000012
8977495281,131079590,22 Feb 2022 22:32:44:000,51.59132,-0.214725,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,350.0,139.0,0.614285714,15.0,0.800000012
8977495289,131079590,22 Feb 2022 22:32:44:500,51.59132,-0.214725,2,RTP_EVT_JOURNEY_END,0.0,,,,
8976192292,131080573,22 Feb 2022 23:22:44:500,51.59122,-0.2147415,1,RTP_EVT_JOURNEY_START,,,,,
8976192301,131080573,22 Feb 2022 23:23:17:000,51.59026,-0.2139153,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,33.0,156.0,9.8125,14.0,0.699999988
8976192310,131080573,22 Feb 2022 23:23:35:000,51.589,-0.2138723,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,150.0,18.11111111,13.0,0.800000012
8976192319,131080573,22 Feb 2022 23:23:53:200,51.58791,-0.2130728,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,18.0,158.0,18.61111111,13.0,0.800000012
8976192328,131080573,22 Feb 2022 23:24:17:200,51.58701,-0.2142445,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,24.0,153.0,13.33333333,14.0,0.699999988
8976192337,131080573,22 Feb 2022 23:24:31:200,51.58694,-0.216439,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,152.0,23.64285714,14.0,0.699999988
8982666841,131119640,23 Feb 2022 15:58:03:000,51.5839,-0.2282772,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,35.0,154.0,9.371428571,13.0,1.0
8982666845,131119640,23 Feb 2022 15:59:18:000,51.58492,-0.2296003,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,75.0,151.0,3.44,13.0,0.800000012
8982666849,131119640,23 Feb 2022 16:00:33:000,51.58595,-0.231047,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,75.0,155.0,4.266666667,14.0,0.800000012
8982666853,131119640,23 Feb 2022 16:00:48:000,51.58691,-0.2325815,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,152.0,22.4,13.0,0.800000012
8982666857,131119640,23 Feb 2022 16:01:00:000,51.5875,-0.2345707,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,153.0,28.25,14.0,0.800000012
8982666861,131119640,23 Feb 2022 16:01:11:000,51.58873,-0.235616,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,160.0,32.0,14.0,0.800000012
8982666865,131119640,23 Feb 2022 16:01:22:000,51.59012,-0.2352608,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,157.0,31.09090909,14.0,0.800000012
8982666869,131119640,23 Feb 2022 16:01:34:000,51.59148,-0.2347813,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,155.0,28.5,14.0,0.800000012
8982666873,131119640,23 Feb 2022 16:02:31:000,51.59277,-0.2343133,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,57.0,151.0,5.543859649,13.0,1.0
8982666877,131119640,23 Feb 2022 16:02:43:000,51.59421,-0.2338417,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,163.0,30.0,13.0,0.800000012
8982666881,131119640,23 Feb 2022 16:02:54:000,51.59556,-0.2337018,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,151.0,30.36363636,14.0,0.800000012
8982666885,131119640,23 Feb 2022 16:03:05:000,51.59699,-0.2336297,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,159.0,31.72727273,14.0,0.800000012
8982666889,131119640,23 Feb 2022 16:03:17:000,51.59835,-0.2335662,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,151.0,27.16666667,14.0,0.800000012
8982666893,131119640,23 Feb 2022 16:04:04:000,51.59969,-0.2336078,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,47.0,152.0,6.574468085,14.0,0.800000012
8982666897,131119640,23 Feb 2022 16:05:37:000,51.60089,-0.2341793,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,93.0,150.0,3.193548387,14.0,0.800000012
8982666901,131119640,23 Feb 2022 16:05:49:000,51.60197,-0.2355538,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,154.0,28.5,13.0,0.800000012
8982666905,131119640,23 Feb 2022 16:06:01:000,51.60291,-0.2372435,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,157.0,28.75,14.0,0.800000012
8982666909,131119640,23 Feb 2022 16:06:12:000,51.60402,-0.2385358,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,153.0,30.63636364,13.0,0.800000012
8982666913,131119640,23 Feb 2022 16:06:21:000,51.60527,-0.2397168,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,161.0,39.55555556,14.0,0.800000012
8982666917,131119640,23 Feb 2022 16:06:30:000,51.60669,-0.2404427,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,166.0,41.0,14.0,0.800000012
8982666921,131119640,23 Feb 2022 16:06:38:000,51.6081,-0.240735,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,158.0,44.0,14.0,0.800000012
8982666925,131119640,23 Feb 2022 16:06:46:000,51.6095,-0.2410575,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,157.0,44.0,14.0,0.800000012
8982666929,131119640,23 Feb 2022 16:06:54:000,51.6109,-0.2413822,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,157.0,43.25,14.0,0.800000012
8982666933,131119640,23 Feb 2022 16:07:02:000,51.61226,-0.2416467,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,152.0,42.0,13.0,0.800000012
8982666937,131119640,23 Feb 2022 16:07:10:000,51.61361,-0.241774,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,150.0,41.125,13.0,0.800000012
8982666941,131119640,23 Feb 2022 16:07:22:000,51.61499,-0.2421655,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,157.0,28.16666667,14.0,0.800000012
8982666945,131119640,23 Feb 2022 16:08:26:000,51.61606,-0.243473,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,64.0,152.0,4.75,14.0,0.800000012
8982666949,131119640,23 Feb 2022 16:09:20:000,51.6168,-0.245128,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,54.0,152.0,5.851851852,14.0,0.800000012
8982666953,131119640,23 Feb 2022 16:09:33:000,51.61766,-0.2468912,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,155.0,26.0,14.0,0.800000012
8982666957,131119640,23 Feb 2022 16:09:48:000,51.61853,-0.2487182,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,159.0,23.46666667,14.0,0.800000012
8982666961,131119640,23 Feb 2022 16:10:07:000,51.61939,-0.2503847,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,150.0,17.05263158,14.0,0.800000012
8982666965,131119640,23 Feb 2022 16:10:54:000,51.62038,-0.2518455,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,47.0,151.0,6.489361702,13.0,0.800000012
8982666969,131119640,23 Feb 2022 16:11:30:000,51.62106,-0.2537565,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,36.0,154.0,9.0,14.0,0.800000012
8982666973,131119640,23 Feb 2022 16:11:53:000,51.62142,-0.2559188,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,23.0,159.0,15.13043478,14.0,0.800000012
8982666977,131119640,23 Feb 2022 16:12:02:000,51.62148,-0.258338,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,167.0,41.22222222,14.0,0.800000012
8982666981,131119640,23 Feb 2022 16:12:10:000,51.62159,-0.2606927,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,163.0,44.875,14.0,0.800000012
8982666985,131119640,23 Feb 2022 16:12:18:000,51.62188,-0.2630307,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,165.0,45.625,14.0,0.800000012
8982666989,131119640,23 Feb 2022 16:12:26:000,51.62214,-0.2653998,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,166.0,46.125,14.0,0.800000012
8982666993,131119640,23 Feb 2022 16:12:34:000,51.62223,-0.2676987,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,159.0,43.625,14.0,0.800000012
8982666997,131119640,23 Feb 2022 16:12:36:000,51.62222,-0.2680927,8,RTP_EVT_EXCESSIVE_DECELERATION,2.0,,,,
8982667001,131119640,23 Feb 2022 16:12:51:000,51.62215,-0.2698913,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,152.0,18.94117647,14.0,0.800000012
8982667005,131119640,23 Feb 2022 16:13:47:000,51.62184,-0.2720382,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,56.0,155.0,5.732142857,14.0,0.800000012
8982667009,131119640,23 Feb 2022 16:15:03:000,51.62147,-0.2740897,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,76.0,151.0,4.25,14.0,0.800000012
8982667013,131119640,23 Feb 2022 16:15:16:000,51.62127,-0.2763218,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,157.0,26.0,14.0,0.800000012
8982667017,131119640,23 Feb 2022 16:16:11:000,51.62154,-0.2784245,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,55.0,150.0,5.890909091,13.0,0.800000012
8982667021,131119640,23 Feb 2022 16:16:20:000,51.62204,-0.2805323,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,156.0,38.44444444,14.0,0.699999988
8982667025,131119640,23 Feb 2022 16:16:29:000,51.62255,-0.2826962,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,160.0,39.11111111,14.0,0.800000012
8982667029,131119640,23 Feb 2022 16:16:39:000,51.62307,-0.2849195,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,164.0,36.4,13.0,0.800000012
8982667033,131119640,23 Feb 2022 16:16:51:000,51.62361,-0.2870445,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,159.0,29.0,14.0,0.699999988
8982667037,131119640,23 Feb 2022 16:17:18:000,51.62276,-0.2866998,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,27.0,155.0,12.18518519,13.0,0.899999976
8982896176,131129145,23 Feb 2022 17:25:39:500,51.623,-0.2873967,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,19.0,151.0,17.05263158,11.0,1.200000048
8982896178,131129145,23 Feb 2022 17:28:08:500,51.62404,-0.2881857,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,149.0,153.0,1.623287671,13.0,0.899999976
8982896180,131129145,23 Feb 2022 17:28:22:500,51.62357,-0.286391,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,157.0,25.07142857,11.0,0.899999976
8982896182,131129145,23 Feb 2022 17:28:32:500,51.62299,-0.2842317,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,163.0,36.5,12.0,0.899999976
8982896184,131129145,23 Feb 2022 17:28:40:500,51.62243,-0.2819937,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,167.0,46.0,13.0,0.800000012
8982896186,131129145,23 Feb 2022 17:28:48:500,51.62191,-0.2798205,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,161.0,44.375,13.0,0.699999988
8982896188,131129145,23 Feb 2022 17:29:30:500,51.62149,-0.2777688,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,42.0,151.0,7.547619048,13.0,0.699999988
8982896190,131129145,23 Feb 2022 17:30:20:500,51.62135,-0.275576,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,50.0,157.0,6.46,13.0,0.699999988
8982896192,131129145,23 Feb 2022 17:31:40:000,51.62169,-0.2732822,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,80.0,162.0,4.375,13.0,0.800000012
8982896194,131129145,23 Feb 2022 17:31:50:000,51.62206,-0.27107,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,158.0,35.4,12.0,0.800000012
8982896196,131129145,23 Feb 2022 17:31:59:000,51.62226,-0.2689025,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,151.0,37.44444444,11.0,0.800000012
8982896198,131129145,23 Feb 2022 17:32:09:000,51.62229,-0.2666813,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,154.0,33.7,13.0,0.699999988
8982896200,131129145,23 Feb 2022 17:32:19:000,51.62214,-0.2644313,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,156.0,34.9,14.0,0.699999988
8982896202,131129145,23 Feb 2022 17:32:28:000,51.62185,-0.262238,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,155.0,38.0,13.0,0.800000012
8982896204,131129145,23 Feb 2022 17:32:38:000,51.62162,-0.260029,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,10.0,155.0,34.5,14.0,0.800000012
8982896206,131129145,23 Feb 2022 17:32:50:000,51.62157,-0.2577368,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,12.0,158.0,28.83333333,14.0,0.699999988
8982896208,131129145,23 Feb 2022 17:34:07:000,51.62158,-0.2556443,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,77.0,156.0,3.935064935,13.0,0.800000012
8982896210,131129145,23 Feb 2022 17:34:24:000,51.62113,-0.2537442,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,17.0,164.0,21.58823529,14.0,0.699999988
8982896212,131129145,23 Feb 2022 17:34:33:000,51.62042,-0.251857,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,153.0,37.66666667,13.0,0.800000012
8982896214,131129145,23 Feb 2022 17:34:47:000,51.61942,-0.2503338,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,14.0,153.0,23.78571429,12.0,0.800000012
8982896216,131129145,23 Feb 2022 17:35:22:000,51.61856,-0.2486242,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,35.0,153.0,9.314285714,14.0,0.600000024
8982896218,131129145,23 Feb 2022 17:36:25:000,51.61774,-0.2469378,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,63.0,151.0,4.936507937,14.0,0.600000024
8982896220,131129145,23 Feb 2022 17:37:05:000,51.61693,-0.2451383,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,40.0,156.0,8.025,14.0,0.800000012
8982896222,131129145,23 Feb 2022 17:37:32:000,51.61618,-0.2434265,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,27.0,150.0,11.88888889,13.0,0.800000012
8982896224,131129145,23 Feb 2022 17:37:41:000,51.61504,-0.2419337,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,165.0,40.88888889,14.0,0.699999988
8982896226,131129145,23 Feb 2022 17:37:49:000,51.61361,-0.2415692,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,162.0,45.0,13.0,0.699999988
8982896228,131129145,23 Feb 2022 17:37:57:000,51.6121,-0.2414245,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,168.0,46.0,13.0,0.699999988
8982896230,131129145,23 Feb 2022 17:38:05:000,51.61061,-0.2411392,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,167.0,46.25,14.0,0.600000024
8982896232,131129145,23 Feb 2022 17:38:13:000,51.60911,-0.240801,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,168.0,46.625,13.0,0.699999988
8982896234,131129145,23 Feb 2022 17:38:21:000,51.60761,-0.2404693,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,168.0,46.375,12.0,0.699999988
8982896236,131129145,23 Feb 2022 17:38:29:000,51.6062,-0.2401022,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,159.0,43.875,14.0,0.600000024
8982896238,131129145,23 Feb 2022 17:38:37:000,51.6049,-0.2392218,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,8.0,157.0,43.75,14.0,0.600000024
8982896240,131129145,23 Feb 2022 17:38:46:000,51.60364,-0.2379787,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,9.0,164.0,39.66666667,14.0,0.600000024
8982896242,131129145,23 Feb 2022 17:38:57:000,51.60263,-0.2365183,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,151.0,30.18181818,14.0,0.699999988
8982896244,131129145,23 Feb 2022 17:39:48:000,51.60178,-0.2348205,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,51.0,153.0,6.294117647,13.0,0.699999988
8982896246,131129145,23 Feb 2022 17:40:03:000,51.60066,-0.2337345,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,15.0,151.0,22.06666667,13.0,0.699999988
8982896248,131129145,23 Feb 2022 17:40:16:000,51.59925,-0.2333028,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,13.0,160.0,27.07692308,13.0,0.699999988
8982896250,131129145,23 Feb 2022 17:40:27:000,51.59782,-0.2333943,5,RTP_EVT_DA_JOURNEY_DETAIL_V3,11.0,159.0,32.09090909,13.0,0.699999988
